 ****************** Start US v. 1.9 at 07-Dec-12 12:15:18 ******************
 
 output,0,0,0,0,0,0
 energy   5.300 GeV   current 250.0 mA
 sigx     1.070  mm   sigy    0.081 mm   sigx1  0.1433 mr   sigy1  0.0135 mr
 period   2.440  cm   N          40      Kx      0.000      Ky      2.350
 emin     500.0  eV   emax 100000.0 eV   ne       4999
  27151.430   5.206787E+06     0.960   0.000   0.000   0.040
  27171.334   5.217744E+06     0.960   0.000   0.000   0.040
  27191.238   5.235621E+06     0.961   0.000   0.000   0.039
  27211.142   5.262582E+06     0.961   0.000   0.000   0.039
  27231.046   5.298147E+06     0.961   0.000   0.000   0.039
  27250.950   5.342086E+06     0.962   0.000   0.000   0.038
  27270.854   5.394856E+06     0.963   0.000   0.000   0.037
  27290.758   5.457258E+06     0.963   0.000   0.000   0.037
  27310.662   5.528799E+06     0.964   0.000   0.000   0.036
  27330.566   5.609077E+06     0.965   0.000   0.000   0.035
  27350.470   5.699288E+06     0.966   0.000   0.000   0.034
  27370.374   5.799909E+06     0.967   0.000   0.000   0.033
  27390.278   5.908072E+06     0.968   0.000   0.000   0.032
  27410.182   6.025296E+06     0.969   0.000   0.000   0.031
  27430.086   6.152448E+06     0.970   0.000   0.000   0.030
  27449.990   6.289562E+06     0.971   0.000   0.000   0.029
  27469.894   6.434787E+06     0.972   0.000   0.000   0.028
  27489.798   6.588405E+06     0.973   0.000   0.000   0.027
  27509.702   6.751461E+06     0.974   0.000   0.000   0.026
  27529.606   6.921622E+06     0.975   0.000   0.000   0.025
  27549.510   7.096938E+06     0.975   0.000   0.000   0.025
  27569.414   7.279922E+06     0.976   0.000   0.000   0.024
  27589.318   7.469348E+06     0.977   0.000   0.000   0.023
  27609.222   7.661582E+06     0.978   0.000   0.000   0.022
  27629.126   7.854920E+06     0.979   0.000   0.000   0.021
  27649.030   8.054402E+06     0.979   0.000   0.000   0.021
  27668.934   8.253634E+06     0.980   0.000   0.000   0.020
  27688.838   8.438113E+06     0.980   0.000   0.000   0.020
  27708.742   8.618468E+06     0.981   0.000   0.000   0.019
  27728.646   8.818411E+06     0.981   0.000   0.000   0.019
  27748.550   8.998583E+06     0.982   0.000   0.000   0.018
  27768.454   9.046103E+06     0.982   0.000   0.000   0.018
  27788.358   8.903579E+06     0.982   0.000   0.000   0.018
  27808.262   8.683293E+06     0.982   0.000   0.000   0.018
  27828.166   8.569067E+06     0.982   0.000   0.000   0.018
  27848.070   8.632400E+06     0.982   0.000   0.000   0.018
  27867.974   8.793830E+06     0.982   0.000   0.000   0.018
  27887.878   8.953658E+06     0.982   0.000   0.000   0.018
  27907.782   9.088581E+06     0.982   0.000   0.000   0.018
  27927.686   9.218394E+06     0.982   0.000   0.000   0.018
  27947.590   9.345936E+06     0.982   0.000   0.000   0.018
  27967.493   9.457789E+06     0.982   0.000   0.000   0.018
  27987.397   9.548575E+06     0.981   0.000   0.000   0.019
  28007.301   9.626000E+06     0.981   0.000   0.000   0.019
  28027.205   9.691525E+06     0.981   0.000   0.000   0.019
  28047.109   9.738785E+06     0.980   0.000   0.000   0.020
  28067.013   9.762148E+06     0.980   0.000   0.000   0.020
  28086.917   9.768544E+06     0.979   0.000   0.000   0.021
  28106.821   9.767495E+06     0.979   0.000   0.000   0.021
  28126.725   9.746706E+06     0.978   0.000   0.000   0.022
  28146.629   9.690972E+06     0.978   0.000   0.000   0.022
  28166.533   9.647003E+06     0.977   0.000   0.000   0.023
  28186.437   9.718809E+06     0.976   0.000   0.000   0.024
  28206.341   9.947670E+06     0.976   0.000   0.000   0.024
  28226.245   1.021282E+07     0.976   0.000   0.000   0.024
  28246.149   1.033852E+07     0.975   0.000   0.000   0.025
  28266.053   1.027314E+07     0.974   0.000   0.000   0.026
  28285.957   1.010726E+07     0.973   0.000   0.000   0.027
  28305.861   9.933781E+06     0.972   0.000   0.000   0.028
  28325.765   9.762706E+06     0.971   0.000   0.000   0.029
  28345.669   9.571082E+06     0.970   0.000   0.000   0.030
  28365.573   9.363665E+06     0.969   0.000   0.000   0.031
  28385.477   9.157503E+06     0.968   0.000   0.000   0.032
  28405.381   8.960556E+06     0.967   0.000   0.000   0.033
  28425.285   8.768254E+06     0.966   0.000   0.000   0.034
  28445.189   8.585874E+06     0.965   0.000   0.000   0.035
  28465.093   8.423609E+06     0.965   0.000   0.000   0.035
  28484.997   8.284384E+06     0.964   0.000   0.000   0.036
  28504.901   8.170047E+06     0.963   0.000   0.000   0.037
  28524.805   8.086182E+06     0.963   0.000   0.000   0.037
  28544.709   8.043600E+06     0.963   0.000   0.000   0.037
  28564.613   8.044742E+06     0.963   0.000   0.000   0.037
  28584.517   8.089363E+06     0.964   0.000   0.000   0.036
  28604.421   8.184601E+06     0.964   0.000   0.000   0.036
  28624.325   8.340408E+06     0.966   0.000   0.000   0.034
  28644.229   8.554854E+06     0.967   0.000   0.000   0.033
  28664.133   8.819774E+06     0.968   0.000   0.000   0.032
  28684.037   9.144209E+06     0.970   0.000   0.000   0.030
  28703.941   9.543451E+06     0.971   0.000   0.000   0.029
  28723.845   9.983247E+06     0.973   0.000   0.000   0.027
  28743.749   1.037085E+07     0.974   0.000   0.000   0.026
  28763.653   1.064583E+07     0.976   0.000   0.000   0.024
  28783.557   1.087937E+07     0.977   0.000   0.000   0.023
  28803.461   1.122148E+07     0.978   0.000   0.000   0.022
  28823.365   1.173540E+07     0.979   0.000   0.000   0.021
  28843.269   1.233171E+07     0.980   0.000   0.000   0.020
  28863.173   1.288146E+07     0.981   0.000   0.000   0.019
  28883.077   1.333512E+07     0.982   0.000   0.000   0.018
  28902.981   1.368498E+07     0.983   0.000   0.000   0.017
  28922.885   1.386401E+07     0.983   0.000   0.000   0.017
  28942.789   1.376947E+07     0.983   0.000   0.000   0.017
  28962.693   1.336024E+07     0.983   0.000   0.000   0.017
  28982.597   1.264601E+07     0.982   0.000   0.000   0.018
  29002.501   1.157936E+07     0.981   0.000   0.000   0.019
  29022.404   1.009551E+07     0.979   0.000   0.000   0.021
  29042.308   8.332898E+06     0.976   0.000   0.000   0.024
  29062.212   6.706214E+06     0.972   0.000   0.000   0.028
  29082.116   5.625382E+06     0.968   0.000   0.000   0.032
  29102.020   5.155780E+06     0.966   0.000   0.000   0.034
  29121.924   5.032682E+06     0.965   0.000   0.000   0.035
  29141.828   4.979827E+06     0.965   0.000   0.000   0.035
  29161.732   4.911301E+06     0.964   0.000   0.000   0.036
  29181.636   4.859671E+06     0.964   0.000   0.000   0.036
  29201.540   4.836145E+06     0.964   0.000   0.000   0.036
  29221.444   4.818600E+06     0.964   0.000   0.000   0.036
  29241.348   4.801595E+06     0.964   0.000   0.000   0.036
  29261.252   4.794991E+06     0.964   0.000   0.000   0.036
  29281.156   4.797368E+06     0.964   0.000   0.000   0.036
  29301.060   4.801670E+06     0.964   0.000   0.000   0.036
  29320.964   4.809125E+06     0.965   0.000   0.000   0.035
  29340.868   4.825420E+06     0.965   0.000   0.000   0.035
  29360.772   4.846936E+06     0.965   0.000   0.000   0.035
  29380.676   4.871586E+06     0.966   0.000   0.000   0.034
  29400.580   4.902102E+06     0.966   0.000   0.000   0.034
  29420.484   4.938863E+06     0.967   0.000   0.000   0.033
  29440.388   4.979650E+06     0.967   0.000   0.000   0.033
  29460.292   5.024762E+06     0.968   0.000   0.000   0.032
  29480.196   5.075805E+06     0.969   0.000   0.000   0.031
  29500.100   5.132012E+06     0.969   0.000   0.000   0.031
  29520.004   5.191117E+06     0.970   0.000   0.000   0.030
  29539.908   5.256059E+06     0.970   0.000   0.000   0.030
  29559.812   5.326107E+06     0.971   0.000   0.000   0.029
  29579.716   5.400359E+06     0.972   0.000   0.000   0.028
  29599.620   5.479310E+06     0.972   0.000   0.000   0.028
  29619.524   5.562847E+06     0.973   0.000   0.000   0.027
  29639.428   5.651059E+06     0.974   0.000   0.000   0.026
  29659.332   5.743439E+06     0.974   0.000   0.000   0.026
  29679.236   5.839987E+06     0.975   0.000   0.000   0.025
  29699.140   5.938581E+06     0.975   0.000   0.000   0.025
  29719.044   6.040082E+06     0.976   0.000   0.000   0.024
  29738.948   6.145191E+06     0.977   0.000   0.000   0.023
  29758.852   6.253554E+06     0.977   0.000   0.000   0.023
  29778.756   6.363211E+06     0.978   0.000   0.000   0.022
  29798.660   6.474456E+06     0.978   0.000   0.000   0.022
  29818.564   6.588647E+06     0.979   0.000   0.000   0.021
  29838.468   6.703322E+06     0.979   0.000   0.000   0.021
  29858.372   6.814647E+06     0.980   0.000   0.000   0.020
  29878.276   6.923327E+06     0.980   0.000   0.000   0.020
  29898.180   7.030883E+06     0.981   0.000   0.000   0.019
  29918.084   7.137994E+06     0.981   0.000   0.000   0.019
  29937.988   7.245620E+06     0.981   0.000   0.000   0.019
  29957.892   7.358179E+06     0.981   0.000   0.000   0.019
  29977.796   7.470851E+06     0.982   0.000   0.000   0.018
  29997.700   7.571595E+06     0.982   0.000   0.000   0.018
  30017.604   7.665140E+06     0.982   0.000   0.000   0.018
  30037.508   7.767143E+06     0.982   0.000   0.000   0.018
  30057.411   7.851092E+06     0.982   0.000   0.000   0.018
  30077.315   7.836410E+06     0.982   0.000   0.000   0.018
  30097.219   7.677839E+06     0.982   0.000   0.000   0.018
  30117.123   7.452835E+06     0.982   0.000   0.000   0.018
  30137.027   7.299922E+06     0.981   0.000   0.000   0.019
  30156.931   7.280091E+06     0.981   0.000   0.000   0.019
  30176.835   7.338069E+06     0.981   0.000   0.000   0.019
  30196.739   7.396585E+06     0.981   0.000   0.000   0.019
  30216.643   7.436451E+06     0.981   0.000   0.000   0.019
  30236.547   7.474378E+06     0.981   0.000   0.000   0.019
  30256.451   7.512311E+06     0.980   0.000   0.000   0.020
  30276.355   7.538775E+06     0.980   0.000   0.000   0.020
  30296.259   7.552539E+06     0.980   0.000   0.000   0.020
  30316.163   7.561208E+06     0.979   0.000   0.000   0.021
  30336.067   7.562524E+06     0.979   0.000   0.000   0.021
  30355.971   7.551575E+06     0.978   0.000   0.000   0.022
  30375.875   7.530950E+06     0.978   0.000   0.000   0.022
  30395.779   7.504322E+06     0.977   0.000   0.000   0.023
  30415.683   7.468354E+06     0.977   0.000   0.000   0.023
  30435.587   7.419694E+06     0.976   0.000   0.000   0.024
  30455.491   7.361337E+06     0.975   0.000   0.000   0.025
  30475.395   7.295250E+06     0.975   0.000   0.000   0.025
  30495.299   7.217423E+06     0.974   0.000   0.000   0.026
  30515.203   7.128941E+06     0.973   0.000   0.000   0.027
  30535.107   7.034984E+06     0.972   0.000   0.000   0.028
  30555.011   6.935195E+06     0.971   0.000   0.000   0.029
  30574.915   6.823654E+06     0.970   0.000   0.000   0.030
  30594.819   6.704828E+06     0.969   0.000   0.000   0.031
  30614.723   6.589597E+06     0.968   0.000   0.000   0.032
  30634.627   6.470806E+06     0.967   0.000   0.000   0.033
  30654.531   6.335160E+06     0.966   0.000   0.000   0.034
  30674.435   6.216588E+06     0.964   0.000   0.000   0.036
  30694.339   6.195686E+06     0.963   0.000   0.000   0.037
  30714.243   6.307805E+06     0.963   0.000   0.000   0.037
  30734.147   6.466542E+06     0.963   0.000   0.000   0.037
  30754.051   6.537239E+06     0.963   0.000   0.000   0.037
  30773.955   6.473767E+06     0.962   0.000   0.000   0.038
  30793.859   6.341989E+06     0.961   0.000   0.000   0.039
  30813.763   6.217054E+06     0.959   0.000   0.000   0.041
  30833.667   6.110685E+06     0.958   0.000   0.000   0.042
  30853.571   6.003762E+06     0.958   0.000   0.000   0.042
  30873.475   5.896284E+06     0.957   0.000   0.000   0.043
  30893.379   5.799272E+06     0.956   0.000   0.000   0.044
  30913.283   5.715821E+06     0.955   0.000   0.000   0.045
  30933.187   5.642618E+06     0.954   0.000   0.000   0.046
  30953.091   5.584569E+06     0.954   0.000   0.000   0.046
  30972.995   5.545464E+06     0.954   0.000   0.000   0.046
  30992.899   5.522946E+06     0.954   0.000   0.000   0.046
  31012.803   5.518045E+06     0.954   0.000   0.000   0.046
  31032.707   5.535637E+06     0.954   0.000   0.000   0.046
  31052.611   5.574783E+06     0.955   0.000   0.000   0.045
  31072.515   5.632745E+06     0.955   0.000   0.000   0.045
  31092.418   5.713089E+06     0.956   0.000   0.000   0.044
  31112.322   5.820585E+06     0.957   0.000   0.000   0.043
  31132.226   5.946066E+06     0.958   0.000   0.000   0.042
  31152.130   6.088038E+06     0.960   0.000   0.000   0.040
  31172.034   6.259786E+06     0.961   0.000   0.000   0.039
  31191.938   6.449742E+06     0.963   0.000   0.000   0.037
  31211.842   6.594548E+06     0.964   0.000   0.000   0.036
  31231.746   6.640192E+06     0.964   0.000   0.000   0.036
  31251.650   6.628622E+06     0.965   0.000   0.000   0.035
  31271.554   6.676749E+06     0.966   0.000   0.000   0.034
  31291.458   6.856934E+06     0.967   0.000   0.000   0.033
  31311.362   7.138737E+06     0.968   0.000   0.000   0.032
  31331.266   7.447365E+06     0.970   0.000   0.000   0.030
  31351.170   7.749970E+06     0.971   0.000   0.000   0.029
  31371.074   8.054917E+06     0.972   0.000   0.000   0.028
  31390.978   8.364098E+06     0.973   0.000   0.000   0.027
  31410.882   8.664543E+06     0.974   0.000   0.000   0.026
  31430.786   8.942371E+06     0.975   0.000   0.000   0.025
  31450.690   9.202177E+06     0.975   0.000   0.000   0.025
  31470.594   9.444061E+06     0.976   0.000   0.000   0.024
  31490.498   9.652920E+06     0.976   0.000   0.000   0.024
  31510.402   9.819556E+06     0.976   0.000   0.000   0.024
  31530.306   9.950210E+06     0.977   0.000   0.000   0.023
  31550.210   1.004184E+07     0.977   0.000   0.000   0.023
  31570.114   1.007797E+07     0.977   0.000   0.000   0.023
  31590.018   1.005788E+07     0.976   0.000   0.000   0.024
  31609.922   9.994047E+06     0.976   0.000   0.000   0.024
  31629.826   9.878771E+06     0.976   0.000   0.000   0.024
  31649.730   9.700696E+06     0.976   0.000   0.000   0.024
  31669.634   9.476920E+06     0.975   0.000   0.000   0.025
  31689.538   9.228481E+06     0.975   0.000   0.000   0.025
  31709.442   8.944678E+06     0.974   0.000   0.000   0.026
  31729.346   8.630004E+06     0.974   0.000   0.000   0.026
  31749.250   8.335862E+06     0.973   0.000   0.000   0.027
  31769.154   8.089242E+06     0.974   0.000   0.000   0.026
  31789.058   7.876186E+06     0.974   0.000   0.000   0.026
  31808.962   7.749463E+06     0.975   0.000   0.000   0.025
  31828.866   7.814161E+06     0.976   0.000   0.000   0.024
  31848.770   8.063447E+06     0.978   0.000   0.000   0.022
  31868.674   8.454931E+06     0.981   0.000   0.000   0.019
  31888.578   9.211543E+06     0.984   0.000   0.000   0.016
  31908.482   1.060443E+07     0.987   0.000   0.000   0.013
  31928.386   1.217017E+07     0.989   0.000   0.000   0.011
  31948.290   1.264236E+07     0.990   0.000   0.000   0.010
  31968.194   1.123766E+07     0.989   0.000   0.000   0.011
  31988.098   8.752865E+06     0.986   0.000   0.000   0.014
  32008.002   6.807517E+06     0.982   0.000   0.000   0.018
  32027.906   6.143767E+06     0.980   0.000   0.000   0.020
  32047.810   6.214231E+06     0.980   0.000   0.000   0.020
  32067.714   6.275790E+06     0.980   0.000   0.000   0.020
  32087.618   6.214791E+06     0.980   0.000   0.000   0.020
  32107.522   6.226044E+06     0.980   0.000   0.000   0.020
  32127.425   6.307063E+06     0.981   0.000   0.000   0.019
  32147.329   6.348130E+06     0.981   0.000   0.000   0.019
  32167.233   6.366633E+06     0.981   0.000   0.000   0.019
  32187.137   6.417928E+06     0.981   0.000   0.000   0.019
  32207.041   6.471877E+06     0.981   0.000   0.000   0.019
  32226.945   6.501204E+06     0.981   0.000   0.000   0.019
  32246.849   6.535949E+06     0.981   0.000   0.000   0.019
  32266.753   6.554668E+06     0.981   0.000   0.000   0.019
  32286.657   6.472816E+06     0.981   0.000   0.000   0.019
  32306.561   6.282704E+06     0.980   0.000   0.000   0.020
  32326.465   6.093256E+06     0.980   0.000   0.000   0.020
  32346.369   5.997639E+06     0.979   0.000   0.000   0.021
  32366.273   5.986099E+06     0.979   0.000   0.000   0.021
  32386.177   6.002957E+06     0.979   0.000   0.000   0.021
  32406.081   6.017578E+06     0.979   0.000   0.000   0.021
  32425.985   6.025011E+06     0.979   0.000   0.000   0.021
  32445.889   6.028896E+06     0.978   0.000   0.000   0.022
  32465.793   6.032234E+06     0.978   0.000   0.000   0.022
  32485.697   6.033711E+06     0.978   0.000   0.000   0.022
  32505.601   6.027906E+06     0.978   0.000   0.000   0.022
  32525.505   6.014392E+06     0.977   0.000   0.000   0.023
  32545.409   5.997920E+06     0.977   0.000   0.000   0.023
  32565.313   5.976976E+06     0.976   0.000   0.000   0.024
  32585.217   5.951509E+06     0.976   0.000   0.000   0.024
  32605.121   5.921790E+06     0.975   0.000   0.000   0.025
  32625.025   5.885724E+06     0.975   0.000   0.000   0.025
  32644.929   5.844586E+06     0.974   0.000   0.000   0.026
  32664.833   5.799109E+06     0.974   0.000   0.000   0.026
  32684.737   5.749095E+06     0.973   0.000   0.000   0.027
  32704.641   5.694135E+06     0.972   0.000   0.000   0.028
  32724.545   5.634449E+06     0.972   0.000   0.000   0.028
  32744.449   5.570178E+06     0.971   0.000   0.000   0.029
  32764.353   5.501528E+06     0.970   0.000   0.000   0.030
  32784.257   5.429028E+06     0.970   0.000   0.000   0.030
  32804.161   5.352848E+06     0.969   0.000   0.000   0.031
  32824.065   5.272483E+06     0.968   0.000   0.000   0.032
  32843.969   5.189884E+06     0.967   0.000   0.000   0.033
  32863.873   5.105032E+06     0.966   0.000   0.000   0.034
  32883.777   5.017397E+06     0.965   0.000   0.000   0.035
  32903.681   4.927739E+06     0.964   0.000   0.000   0.036
  32923.585   4.838077E+06     0.963   0.000   0.000   0.037
  32943.489   4.747826E+06     0.962   0.000   0.000   0.038
  32963.393   4.655973E+06     0.961   0.000   0.000   0.039
  32983.297   4.565274E+06     0.959   0.000   0.000   0.041
  33003.201   4.477467E+06     0.958   0.000   0.000   0.042
  33023.105   4.388751E+06     0.957   0.000   0.000   0.043
  33043.009   4.300857E+06     0.956   0.000   0.000   0.044
  33062.913   4.221279E+06     0.955   0.000   0.000   0.045
  33082.817   4.149664E+06     0.954   0.000   0.000   0.046
  33102.721   4.074325E+06     0.953   0.000   0.000   0.047
  33122.625   4.006314E+06     0.952   0.000   0.000   0.048
  33142.529   3.999918E+06     0.952   0.000   0.000   0.048
  33162.432   4.100422E+06     0.952   0.000   0.000   0.048
  33182.336   4.271160E+06     0.953   0.000   0.000   0.047
  33202.240   4.410892E+06     0.954   0.000   0.000   0.046
  33222.144   4.454538E+06     0.954   0.000   0.000   0.046
  33242.048   4.431026E+06     0.954   0.000   0.000   0.046
  33261.952   4.402101E+06     0.954   0.000   0.000   0.046
  33281.856   4.391399E+06     0.954   0.000   0.000   0.046
  33301.760   4.387216E+06     0.954   0.000   0.000   0.046
  33321.664   4.385787E+06     0.954   0.000   0.000   0.046
  33341.568   4.396573E+06     0.954   0.000   0.000   0.046
  33361.472   4.420330E+06     0.955   0.000   0.000   0.045
  33381.376   4.451285E+06     0.955   0.000   0.000   0.045
  33401.280   4.492684E+06     0.956   0.000   0.000   0.044
  33421.184   4.547612E+06     0.957   0.000   0.000   0.043
  33441.088   4.611217E+06     0.958   0.000   0.000   0.042
  33460.992   4.679787E+06     0.959   0.000   0.000   0.041
  33480.896   4.765456E+06     0.960   0.000   0.000   0.040
  33500.800   4.863818E+06     0.961   0.000   0.000   0.039
  33520.704   4.927440E+06     0.962   0.000   0.000   0.038
  33540.608   4.910722E+06     0.963   0.000   0.000   0.037
  33560.512   4.841018E+06     0.963   0.000   0.000   0.037
  33580.416   4.808411E+06     0.963   0.000   0.000   0.037
  33600.320   4.874987E+06     0.964   0.000   0.000   0.036
  33620.224   5.020665E+06     0.966   0.000   0.000   0.034
  33640.128   5.192559E+06     0.967   0.000   0.000   0.033
  33660.032   5.364009E+06     0.968   0.000   0.000   0.032
  33679.936   5.542073E+06     0.969   0.000   0.000   0.031
  33699.840   5.731908E+06     0.971   0.000   0.000   0.029
  33719.744   5.926437E+06     0.972   0.000   0.000   0.028
  33739.648   6.121247E+06     0.973   0.000   0.000   0.027
  33759.552   6.318587E+06     0.974   0.000   0.000   0.026
  33779.456   6.517940E+06     0.974   0.000   0.000   0.026
  33799.360   6.714225E+06     0.975   0.000   0.000   0.025
  33819.264   6.907232E+06     0.976   0.000   0.000   0.024
  33839.168   7.096806E+06     0.976   0.000   0.000   0.024
  33859.072   7.280737E+06     0.977   0.000   0.000   0.023
  33878.976   7.456148E+06     0.977   0.000   0.000   0.023
  33898.880   7.622241E+06     0.977   0.000   0.000   0.023
  33918.784   7.778227E+06     0.978   0.000   0.000   0.022
  33938.688   7.921724E+06     0.978   0.000   0.000   0.022
  33958.592   8.050821E+06     0.978   0.000   0.000   0.022
  33978.496   8.164895E+06     0.978   0.000   0.000   0.022
  33998.400   8.261929E+06     0.978   0.000   0.000   0.022
  34018.304   8.341542E+06     0.978   0.000   0.000   0.022
  34038.208   8.402394E+06     0.978   0.000   0.000   0.022
  34058.112   8.444259E+06     0.978   0.000   0.000   0.022
  34078.016   8.466392E+06     0.977   0.000   0.000   0.023
  34097.920   8.468204E+06     0.977   0.000   0.000   0.023
  34117.824   8.450124E+06     0.977   0.000   0.000   0.023
  34137.728   8.412839E+06     0.976   0.000   0.000   0.024
  34157.632   8.356889E+06     0.976   0.000   0.000   0.024
  34177.536   8.283420E+06     0.975   0.000   0.000   0.025
  34197.439   8.192510E+06     0.975   0.000   0.000   0.025
  34217.343   8.088444E+06     0.974   0.000   0.000   0.026
  34237.247   7.972730E+06     0.973   0.000   0.000   0.027
  34257.151   7.848095E+06     0.973   0.000   0.000   0.027
  34277.055   7.718526E+06     0.972   0.000   0.000   0.028
  34296.959   7.586942E+06     0.972   0.000   0.000   0.028
  34316.863   7.457843E+06     0.971   0.000   0.000   0.029
  34336.767   7.336074E+06     0.971   0.000   0.000   0.029
  34356.671   7.228886E+06     0.970   0.000   0.000   0.030
  34376.575   7.140046E+06     0.970   0.000   0.000   0.030
  34396.479   7.074538E+06     0.970   0.000   0.000   0.030
  34416.383   7.040171E+06     0.970   0.000   0.000   0.030
  34436.287   7.043108E+06     0.970   0.000   0.000   0.030
  34456.191   7.086597E+06     0.971   0.000   0.000   0.029
  34476.095   7.176602E+06     0.972   0.000   0.000   0.028
  34495.999   7.320758E+06     0.973   0.000   0.000   0.027
  34515.903   7.521220E+06     0.974   0.000   0.000   0.026
  34535.807   7.777077E+06     0.975   0.000   0.000   0.025
  34555.711   8.092925E+06     0.976   0.000   0.000   0.024
  34575.615   8.469422E+06     0.978   0.000   0.000   0.022
  34595.519   8.897009E+06     0.979   0.000   0.000   0.021
  34615.423   9.366916E+06     0.981   0.000   0.000   0.019
  34635.327   9.876281E+06     0.982   0.000   0.000   0.018
  34655.231   1.040812E+07     0.983   0.000   0.000   0.017
  34675.135   1.092826E+07     0.984   0.000   0.000   0.016
  34695.039   1.141427E+07     0.985   0.000   0.000   0.015
  34714.943   1.184939E+07     0.986   0.000   0.000   0.014
  34734.847   1.217045E+07     0.986   0.000   0.000   0.014
  34754.751   1.228151E+07     0.986   0.000   0.000   0.014
  34774.655   1.214194E+07     0.986   0.000   0.000   0.014
  34794.559   1.176209E+07     0.986   0.000   0.000   0.014
  34814.463   1.106545E+07     0.985   0.000   0.000   0.015
  34834.367   9.890619E+06     0.984   0.000   0.000   0.016
  34854.271   8.267032E+06     0.981   0.000   0.000   0.019
  34874.175   6.602570E+06     0.978   0.000   0.000   0.022
  34894.079   5.414730E+06     0.974   0.000   0.000   0.026
  34913.983   4.872426E+06     0.971   0.000   0.000   0.029
  34933.887   4.722649E+06     0.970   0.000   0.000   0.030
  34953.791   4.647037E+06     0.969   0.000   0.000   0.031
  34973.695   4.541151E+06     0.968   0.000   0.000   0.032
  34993.599   4.447038E+06     0.967   0.000   0.000   0.033
  35013.503   4.380169E+06     0.967   0.000   0.000   0.033
  35033.407   4.312780E+06     0.966   0.000   0.000   0.034
  35053.311   4.238845E+06     0.965   0.000   0.000   0.035
  35073.215   4.172250E+06     0.964   0.000   0.000   0.036
  35093.119   4.111370E+06     0.964   0.000   0.000   0.036
  35113.023   4.046933E+06     0.963   0.000   0.000   0.037
  35132.927   3.981698E+06     0.962   0.000   0.000   0.038
  35152.831   3.921745E+06     0.961   0.000   0.000   0.039
  35172.735   3.863128E+06     0.961   0.000   0.000   0.039
  35192.639   3.803095E+06     0.960   0.000   0.000   0.040
  35212.543   3.745426E+06     0.959   0.000   0.000   0.041
  35232.446   3.691453E+06     0.958   0.000   0.000   0.042
  35252.350   3.638209E+06     0.957   0.000   0.000   0.043
  35272.254   3.586010E+06     0.957   0.000   0.000   0.043
  35292.158   3.537708E+06     0.956   0.000   0.000   0.044
  35312.062   3.492837E+06     0.956   0.000   0.000   0.044
  35331.966   3.449297E+06     0.955   0.000   0.000   0.045
  35351.870   3.409396E+06     0.954   0.000   0.000   0.046
  35371.774   3.374360E+06     0.954   0.000   0.000   0.046
  35391.678   3.343291E+06     0.954   0.000   0.000   0.046
  35411.582   3.316138E+06     0.953   0.000   0.000   0.047
  35431.486   3.293813E+06     0.953   0.000   0.000   0.047
  35451.390   3.277376E+06     0.953   0.000   0.000   0.047
  35471.294   3.265965E+06     0.953   0.000   0.000   0.047
  35491.198   3.259564E+06     0.953   0.000   0.000   0.047
  35511.102   3.258389E+06     0.954   0.000   0.000   0.046
  35531.006   3.262122E+06     0.954   0.000   0.000   0.046
  35550.910   3.272287E+06     0.954   0.000   0.000   0.046
  35570.814   3.288625E+06     0.955   0.000   0.000   0.045
  35590.718   3.311205E+06     0.956   0.000   0.000   0.044
  35610.622   3.340093E+06     0.956   0.000   0.000   0.044
  35630.526   3.374958E+06     0.957   0.000   0.000   0.043
  35650.430   3.415361E+06     0.958   0.000   0.000   0.042
  35670.334   3.462318E+06     0.959   0.000   0.000   0.041
  35690.238   3.518613E+06     0.960   0.000   0.000   0.040
  35710.142   3.585858E+06     0.961   0.000   0.000   0.039
  35730.046   3.660707E+06     0.962   0.000   0.000   0.038
  35749.950   3.739707E+06     0.962   0.000   0.000   0.038
  35769.854   3.819956E+06     0.963   0.000   0.000   0.037
  35789.758   3.903133E+06     0.965   0.000   0.000   0.035
  35809.662   3.991768E+06     0.966   0.000   0.000   0.034
  35829.566   4.086297E+06     0.967   0.000   0.000   0.033
  35849.470   4.185746E+06     0.968   0.000   0.000   0.032
  35869.374   4.289677E+06     0.969   0.000   0.000   0.031
  35889.278   4.398335E+06     0.970   0.000   0.000   0.030
  35909.182   4.511715E+06     0.971   0.000   0.000   0.029
  35929.086   4.628401E+06     0.972   0.000   0.000   0.028
  35948.990   4.749167E+06     0.972   0.000   0.000   0.028
  35968.894   4.872594E+06     0.973   0.000   0.000   0.027
  35988.798   4.997867E+06     0.974   0.000   0.000   0.026
  36008.702   5.124473E+06     0.975   0.000   0.000   0.025
  36028.606   5.252135E+06     0.975   0.000   0.000   0.025
  36048.510   5.380413E+06     0.976   0.000   0.000   0.024
  36068.414   5.508613E+06     0.977   0.000   0.000   0.023
  36088.318   5.636060E+06     0.977   0.000   0.000   0.023
  36108.222   5.762160E+06     0.978   0.000   0.000   0.022
  36128.126   5.885409E+06     0.978   0.000   0.000   0.022
  36148.030   6.006429E+06     0.978   0.000   0.000   0.022
  36167.934   6.123993E+06     0.979   0.000   0.000   0.021
  36187.838   6.237446E+06     0.979   0.000   0.000   0.021
  36207.742   6.346049E+06     0.979   0.000   0.000   0.021
  36227.646   6.449062E+06     0.979   0.000   0.000   0.021
  36247.550   6.545821E+06     0.979   0.000   0.000   0.021
  36267.453   6.635694E+06     0.979   0.000   0.000   0.021
  36287.357   6.718030E+06     0.979   0.000   0.000   0.021
