 ****************** Start US v. 1.9 at 07-Dec-12 12:15:18 ******************
 
 output,0,0,0,0,0,0
 energy   5.300 GeV   current 250.0 mA
 sigx     1.070  mm   sigy    0.081 mm   sigx1  0.1433 mr   sigy1  0.0135 mr
 period   2.440  cm   N          40      Kx      0.000      Ky      2.350
 emin     500.0  eV   emax 100000.0 eV   ne       4999
  21140.428   6.604010E+06     0.973   0.000   0.000   0.027
  21160.332   6.691513E+06     0.973   0.000   0.000   0.027
  21180.236   6.783378E+06     0.974   0.000   0.000   0.026
  21200.140   6.881055E+06     0.975   0.000   0.000   0.025
  21220.044   6.984655E+06     0.975   0.000   0.000   0.025
  21239.948   7.094307E+06     0.976   0.000   0.000   0.024
  21259.852   7.209431E+06     0.977   0.000   0.000   0.023
  21279.756   7.327513E+06     0.977   0.000   0.000   0.023
  21299.660   7.450983E+06     0.978   0.000   0.000   0.022
  21319.564   7.579508E+06     0.979   0.000   0.000   0.021
  21339.468   7.712879E+06     0.979   0.000   0.000   0.021
  21359.372   7.849115E+06     0.980   0.000   0.000   0.020
  21379.276   7.988915E+06     0.981   0.000   0.000   0.019
  21399.180   8.132071E+06     0.981   0.000   0.000   0.019
  21419.084   8.278584E+06     0.982   0.000   0.000   0.018
  21438.988   8.428244E+06     0.982   0.000   0.000   0.018
  21458.892   8.579039E+06     0.983   0.000   0.000   0.017
  21478.796   8.732744E+06     0.983   0.000   0.000   0.017
  21498.700   8.888287E+06     0.984   0.000   0.000   0.016
  21518.604   9.045238E+06     0.984   0.000   0.000   0.016
  21538.508   9.203231E+06     0.984   0.000   0.000   0.016
  21558.412   9.359419E+06     0.985   0.000   0.000   0.015
  21578.316   9.516131E+06     0.985   0.000   0.000   0.015
  21598.220   9.671718E+06     0.985   0.000   0.000   0.015
  21618.124   9.825834E+06     0.986   0.000   0.000   0.014
  21638.028   9.976603E+06     0.986   0.000   0.000   0.014
  21657.932   1.012511E+07     0.986   0.000   0.000   0.014
  21677.836   1.027031E+07     0.986   0.000   0.000   0.014
  21697.740   1.041162E+07     0.986   0.000   0.000   0.014
  21717.644   1.054832E+07     0.986   0.000   0.000   0.014
  21737.548   1.067777E+07     0.986   0.000   0.000   0.014
  21757.451   1.080184E+07     0.986   0.000   0.000   0.014
  21777.355   1.091931E+07     0.986   0.000   0.000   0.014
  21797.259   1.102971E+07     0.986   0.000   0.000   0.014
  21817.163   1.113128E+07     0.986   0.000   0.000   0.014
  21837.067   1.122419E+07     0.986   0.000   0.000   0.014
  21856.971   1.130729E+07     0.986   0.000   0.000   0.014
  21876.875   1.138017E+07     0.986   0.000   0.000   0.014
  21896.779   1.144288E+07     0.985   0.000   0.000   0.015
  21916.683   1.149361E+07     0.985   0.000   0.000   0.015
  21936.587   1.153279E+07     0.985   0.000   0.000   0.015
  21956.491   1.155909E+07     0.984   0.000   0.000   0.016
  21976.395   1.157258E+07     0.984   0.000   0.000   0.016
  21996.299   1.157333E+07     0.984   0.000   0.000   0.016
  22016.203   1.155909E+07     0.983   0.000   0.000   0.017
  22036.107   1.153144E+07     0.983   0.000   0.000   0.017
  22056.011   1.148957E+07     0.982   0.000   0.000   0.018
  22075.915   1.143356E+07     0.981   0.000   0.000   0.019
  22095.819   1.136213E+07     0.981   0.000   0.000   0.019
  22115.723   1.127597E+07     0.980   0.000   0.000   0.020
  22135.627   1.117459E+07     0.979   0.000   0.000   0.021
  22155.531   1.105792E+07     0.978   0.000   0.000   0.022
  22175.435   1.092615E+07     0.977   0.000   0.000   0.023
  22195.339   1.077872E+07     0.976   0.000   0.000   0.024
  22215.243   1.061878E+07     0.975   0.000   0.000   0.025
  22235.147   1.044670E+07     0.974   0.000   0.000   0.026
  22255.051   1.026323E+07     0.973   0.000   0.000   0.027
  22274.955   1.006865E+07     0.972   0.000   0.000   0.028
  22294.859   9.865430E+06     0.971   0.000   0.000   0.029
  22314.763   9.654485E+06     0.969   0.000   0.000   0.031
  22334.667   9.437902E+06     0.968   0.000   0.000   0.032
  22354.571   9.219957E+06     0.967   0.000   0.000   0.033
  22374.475   9.002205E+06     0.965   0.000   0.000   0.035
  22394.379   8.786646E+06     0.964   0.000   0.000   0.036
  22414.283   8.571199E+06     0.962   0.000   0.000   0.038
  22434.187   8.357922E+06     0.961   0.000   0.000   0.039
  22454.091   8.151871E+06     0.959   0.000   0.000   0.041
  22473.995   7.954050E+06     0.958   0.000   0.000   0.042
  22493.899   7.771824E+06     0.957   0.000   0.000   0.043
  22513.803   7.606967E+06     0.955   0.000   0.000   0.045
  22533.707   7.463135E+06     0.954   0.000   0.000   0.046
  22553.611   7.340732E+06     0.953   0.000   0.000   0.047
  22573.515   7.246077E+06     0.953   0.000   0.000   0.047
  22593.419   7.182508E+06     0.952   0.000   0.000   0.048
  22613.323   7.154282E+06     0.952   0.000   0.000   0.048
  22633.227   7.164941E+06     0.953   0.000   0.000   0.047
  22653.131   7.214373E+06     0.953   0.000   0.000   0.047
  22673.035   7.310883E+06     0.954   0.000   0.000   0.046
  22692.939   7.455392E+06     0.956   0.000   0.000   0.044
  22712.843   7.651206E+06     0.957   0.000   0.000   0.043
  22732.747   7.899053E+06     0.959   0.000   0.000   0.041
  22752.651   8.201735E+06     0.961   0.000   0.000   0.039
  22772.555   8.562524E+06     0.963   0.000   0.000   0.037
  22792.458   8.981713E+06     0.966   0.000   0.000   0.034
  22812.362   9.457050E+06     0.968   0.000   0.000   0.032
  22832.266   9.988718E+06     0.970   0.000   0.000   0.030
  22852.170   1.057129E+07     0.972   0.000   0.000   0.028
  22872.074   1.119749E+07     0.974   0.000   0.000   0.026
  22891.978   1.186824E+07     0.976   0.000   0.000   0.024
  22911.882   1.258203E+07     0.978   0.000   0.000   0.022
  22931.786   1.332509E+07     0.979   0.000   0.000   0.021
  22951.690   1.408131E+07     0.980   0.000   0.000   0.020
  22971.594   1.484040E+07     0.981   0.000   0.000   0.019
  22991.498   1.557905E+07     0.982   0.000   0.000   0.018
  23011.402   1.627090E+07     0.983   0.000   0.000   0.017
  23031.306   1.690001E+07     0.984   0.000   0.000   0.016
  23051.210   1.743439E+07     0.984   0.000   0.000   0.016
  23071.114   1.782246E+07     0.985   0.000   0.000   0.015
  23091.018   1.803943E+07     0.985   0.000   0.000   0.015
  23110.922   1.805544E+07     0.985   0.000   0.000   0.015
  23130.826   1.775971E+07     0.985   0.000   0.000   0.015
  23150.730   1.706880E+07     0.985   0.000   0.000   0.015
  23170.634   1.604200E+07     0.984   0.000   0.000   0.016
  23190.538   1.468949E+07     0.984   0.000   0.000   0.016
  23210.442   1.283886E+07     0.983   0.000   0.000   0.017
  23230.346   1.052566E+07     0.981   0.000   0.000   0.019
  23250.250   8.359745E+06     0.979   0.000   0.000   0.021
  23270.154   7.046975E+06     0.978   0.000   0.000   0.022
  23290.058   6.641830E+06     0.977   0.000   0.000   0.023
  23309.962   6.633044E+06     0.977   0.000   0.000   0.023
  23329.866   6.635774E+06     0.978   0.000   0.000   0.022
  23349.770   6.630685E+06     0.978   0.000   0.000   0.022
  23369.674   6.669406E+06     0.978   0.000   0.000   0.022
  23389.578   6.722492E+06     0.979   0.000   0.000   0.021
  23409.482   6.770753E+06     0.979   0.000   0.000   0.021
  23429.386   6.831814E+06     0.980   0.000   0.000   0.020
  23449.290   6.901146E+06     0.980   0.000   0.000   0.020
  23469.194   6.968188E+06     0.980   0.000   0.000   0.020
  23489.098   7.039194E+06     0.981   0.000   0.000   0.019
  23509.002   7.116582E+06     0.981   0.000   0.000   0.019
  23528.906   7.193419E+06     0.981   0.000   0.000   0.019
  23548.810   7.270016E+06     0.982   0.000   0.000   0.018
  23568.714   7.350960E+06     0.982   0.000   0.000   0.018
  23588.618   7.431812E+06     0.982   0.000   0.000   0.018
  23608.522   7.511770E+06     0.983   0.000   0.000   0.017
  23628.426   7.594038E+06     0.983   0.000   0.000   0.017
  23648.330   7.675036E+06     0.983   0.000   0.000   0.017
  23668.234   7.755340E+06     0.983   0.000   0.000   0.017
  23688.138   7.836406E+06     0.984   0.000   0.000   0.016
  23708.042   7.917860E+06     0.984   0.000   0.000   0.016
  23727.946   7.996667E+06     0.984   0.000   0.000   0.016
  23747.850   8.074259E+06     0.984   0.000   0.000   0.016
  23767.754   8.151998E+06     0.984   0.000   0.000   0.016
  23787.658   8.228325E+06     0.984   0.000   0.000   0.016
  23807.562   8.302389E+06     0.984   0.000   0.000   0.016
  23827.465   8.372261E+06     0.984   0.000   0.000   0.016
  23847.369   8.439963E+06     0.985   0.000   0.000   0.015
  23867.273   8.504667E+06     0.985   0.000   0.000   0.015
  23887.177   8.566160E+06     0.985   0.000   0.000   0.015
  23907.081   8.623134E+06     0.985   0.000   0.000   0.015
  23926.985   8.676446E+06     0.984   0.000   0.000   0.016
  23946.889   8.725659E+06     0.984   0.000   0.000   0.016
  23966.793   8.770496E+06     0.984   0.000   0.000   0.016
  23986.697   8.810696E+06     0.984   0.000   0.000   0.016
  24006.601   8.844685E+06     0.984   0.000   0.000   0.016
  24026.505   8.873935E+06     0.984   0.000   0.000   0.016
  24046.409   8.897774E+06     0.983   0.000   0.000   0.017
  24066.313   8.916096E+06     0.983   0.000   0.000   0.017
  24086.217   8.927943E+06     0.983   0.000   0.000   0.017
  24106.121   8.933798E+06     0.983   0.000   0.000   0.017
  24126.025   8.933654E+06     0.982   0.000   0.000   0.018
  24145.929   8.927648E+06     0.982   0.000   0.000   0.018
  24165.833   8.915642E+06     0.982   0.000   0.000   0.018
  24185.737   8.896247E+06     0.981   0.000   0.000   0.019
  24205.641   8.870525E+06     0.981   0.000   0.000   0.019
  24225.545   8.838339E+06     0.981   0.000   0.000   0.019
  24245.449   8.799824E+06     0.980   0.000   0.000   0.020
  24265.353   8.754839E+06     0.980   0.000   0.000   0.020
  24285.257   8.701826E+06     0.979   0.000   0.000   0.021
  24305.161   8.642593E+06     0.978   0.000   0.000   0.022
  24325.065   8.577151E+06     0.978   0.000   0.000   0.022
  24344.969   8.505980E+06     0.977   0.000   0.000   0.023
  24364.873   8.428464E+06     0.977   0.000   0.000   0.023
  24384.777   8.345570E+06     0.976   0.000   0.000   0.024
  24404.681   8.257205E+06     0.975   0.000   0.000   0.025
  24424.585   8.163185E+06     0.975   0.000   0.000   0.025
  24444.489   8.064406E+06     0.974   0.000   0.000   0.026
  24464.393   7.962295E+06     0.973   0.000   0.000   0.027
  24484.297   7.859714E+06     0.972   0.000   0.000   0.028
  24504.201   7.754424E+06     0.971   0.000   0.000   0.029
  24524.105   7.643604E+06     0.970   0.000   0.000   0.030
  24544.009   7.526652E+06     0.970   0.000   0.000   0.030
  24563.913   7.406479E+06     0.969   0.000   0.000   0.031
  24583.817   7.284487E+06     0.968   0.000   0.000   0.032
  24603.721   7.160840E+06     0.967   0.000   0.000   0.033
  24623.625   7.036400E+06     0.966   0.000   0.000   0.034
  24643.529   6.911665E+06     0.965   0.000   0.000   0.035
  24663.433   6.788869E+06     0.964   0.000   0.000   0.036
  24683.337   6.668045E+06     0.963   0.000   0.000   0.037
  24703.241   6.549811E+06     0.962   0.000   0.000   0.038
  24723.145   6.435277E+06     0.961   0.000   0.000   0.039
  24743.049   6.323958E+06     0.960   0.000   0.000   0.040
  24762.953   6.219133E+06     0.959   0.000   0.000   0.041
  24782.857   6.121042E+06     0.958   0.000   0.000   0.042
  24802.761   6.030555E+06     0.957   0.000   0.000   0.043
  24822.665   5.947361E+06     0.956   0.000   0.000   0.044
  24842.569   5.874195E+06     0.956   0.000   0.000   0.044
  24862.472   5.812479E+06     0.955   0.000   0.000   0.045
  24882.376   5.763980E+06     0.955   0.000   0.000   0.045
  24902.280   5.730360E+06     0.954   0.000   0.000   0.046
  24922.184   5.710871E+06     0.954   0.000   0.000   0.046
  24942.088   5.708057E+06     0.954   0.000   0.000   0.046
  24961.992   5.719306E+06     0.955   0.000   0.000   0.045
  24981.896   5.743406E+06     0.955   0.000   0.000   0.045
  25001.800   5.780588E+06     0.956   0.000   0.000   0.044
  25021.704   5.835214E+06     0.956   0.000   0.000   0.044
  25041.608   5.907365E+06     0.957   0.000   0.000   0.043
  25061.512   5.995778E+06     0.958   0.000   0.000   0.042
  25081.416   6.101541E+06     0.959   0.000   0.000   0.041
  25101.320   6.226093E+06     0.961   0.000   0.000   0.039
  25121.224   6.374517E+06     0.962   0.000   0.000   0.038
  25141.128   6.545042E+06     0.964   0.000   0.000   0.036
  25161.032   6.736075E+06     0.965   0.000   0.000   0.035
  25180.936   6.947264E+06     0.966   0.000   0.000   0.034
  25200.840   7.175507E+06     0.968   0.000   0.000   0.032
  25220.744   7.424144E+06     0.969   0.000   0.000   0.031
  25240.648   7.690939E+06     0.971   0.000   0.000   0.029
  25260.552   7.975146E+06     0.972   0.000   0.000   0.028
  25280.456   8.273493E+06     0.973   0.000   0.000   0.027
  25300.360   8.586944E+06     0.975   0.000   0.000   0.025
  25320.264   8.913668E+06     0.976   0.000   0.000   0.024
  25340.168   9.251818E+06     0.977   0.000   0.000   0.023
  25360.072   9.598897E+06     0.978   0.000   0.000   0.022
  25379.976   9.950761E+06     0.979   0.000   0.000   0.021
  25399.880   1.030812E+07     0.979   0.000   0.000   0.021
  25419.784   1.066432E+07     0.980   0.000   0.000   0.020
  25439.688   1.101308E+07     0.981   0.000   0.000   0.019
  25459.592   1.135195E+07     0.981   0.000   0.000   0.019
  25479.496   1.168563E+07     0.982   0.000   0.000   0.018
  25499.400   1.201328E+07     0.982   0.000   0.000   0.018
  25519.304   1.232848E+07     0.982   0.000   0.000   0.018
  25539.208   1.262434E+07     0.982   0.000   0.000   0.018
  25559.112   1.289471E+07     0.983   0.000   0.000   0.017
  25579.016   1.313905E+07     0.983   0.000   0.000   0.017
  25598.920   1.335240E+07     0.983   0.000   0.000   0.017
  25618.824   1.353172E+07     0.982   0.000   0.000   0.018
  25638.728   1.367193E+07     0.982   0.000   0.000   0.018
  25658.632   1.376847E+07     0.982   0.000   0.000   0.018
  25678.536   1.381487E+07     0.982   0.000   0.000   0.018
  25698.440   1.381774E+07     0.981   0.000   0.000   0.019
  25718.344   1.377430E+07     0.981   0.000   0.000   0.019
  25738.248   1.367519E+07     0.980   0.000   0.000   0.020
  25758.152   1.352894E+07     0.980   0.000   0.000   0.020
  25778.056   1.334302E+07     0.979   0.000   0.000   0.021
  25797.960   1.310776E+07     0.979   0.000   0.000   0.021
  25817.864   1.283466E+07     0.978   0.000   0.000   0.022
  25837.768   1.255002E+07     0.978   0.000   0.000   0.022
  25857.672   1.224399E+07     0.977   0.000   0.000   0.023
  25877.576   1.191457E+07     0.977   0.000   0.000   0.023
  25897.479   1.160160E+07     0.976   0.000   0.000   0.024
  25917.383   1.131899E+07     0.976   0.000   0.000   0.024
  25937.287   1.107019E+07     0.976   0.000   0.000   0.024
  25957.191   1.091486E+07     0.977   0.000   0.000   0.023
  25977.095   1.089453E+07     0.978   0.000   0.000   0.022
  25996.999   1.099638E+07     0.979   0.000   0.000   0.021
  26016.903   1.129785E+07     0.981   0.000   0.000   0.019
  26036.807   1.188256E+07     0.983   0.000   0.000   0.017
  26056.711   1.266639E+07     0.985   0.000   0.000   0.015
  26076.615   1.372592E+07     0.987   0.000   0.000   0.013
  26096.519   1.538330E+07     0.990   0.000   0.000   0.010
  26116.423   1.713183E+07     0.991   0.000   0.000   0.009
  26136.327   1.718406E+07     0.992   0.000   0.000   0.008
  26156.231   1.450119E+07     0.991   0.000   0.000   0.009
  26176.135   1.065505E+07     0.987   0.000   0.000   0.013
  26196.039   8.159919E+06     0.983   0.000   0.000   0.017
  26215.943   7.560989E+06     0.981   0.000   0.000   0.019
  26235.847   7.600317E+06     0.981   0.000   0.000   0.019
  26255.751   7.457206E+06     0.981   0.000   0.000   0.019
  26275.655   7.309103E+06     0.980   0.000   0.000   0.020
  26295.559   7.298203E+06     0.980   0.000   0.000   0.020
  26315.463   7.259932E+06     0.979   0.000   0.000   0.021
  26335.367   7.179022E+06     0.979   0.000   0.000   0.021
  26355.271   7.145229E+06     0.978   0.000   0.000   0.022
  26375.175   7.116154E+06     0.978   0.000   0.000   0.022
  26395.079   7.053792E+06     0.978   0.000   0.000   0.022
  26414.983   7.004388E+06     0.977   0.000   0.000   0.023
  26434.887   6.968855E+06     0.977   0.000   0.000   0.023
  26454.791   6.911964E+06     0.976   0.000   0.000   0.024
  26474.695   6.852872E+06     0.976   0.000   0.000   0.024
  26494.599   6.806493E+06     0.975   0.000   0.000   0.025
  26514.503   6.749860E+06     0.975   0.000   0.000   0.025
  26534.407   6.685657E+06     0.974   0.000   0.000   0.026
  26554.311   6.632319E+06     0.974   0.000   0.000   0.026
  26574.215   6.579876E+06     0.973   0.000   0.000   0.027
  26594.119   6.517866E+06     0.972   0.000   0.000   0.028
  26614.023   6.456455E+06     0.972   0.000   0.000   0.028
  26633.927   6.393339E+06     0.971   0.000   0.000   0.029
  26653.831   6.320811E+06     0.971   0.000   0.000   0.029
  26673.735   6.249206E+06     0.970   0.000   0.000   0.030
  26693.639   6.181440E+06     0.969   0.000   0.000   0.031
  26713.543   6.112894E+06     0.969   0.000   0.000   0.031
  26733.447   6.043069E+06     0.968   0.000   0.000   0.032
  26753.351   5.973572E+06     0.968   0.000   0.000   0.032
  26773.255   5.904407E+06     0.967   0.000   0.000   0.033
  26793.159   5.835913E+06     0.966   0.000   0.000   0.034
  26813.063   5.768560E+06     0.966   0.000   0.000   0.034
  26832.967   5.701674E+06     0.965   0.000   0.000   0.035
  26852.871   5.637380E+06     0.965   0.000   0.000   0.035
  26872.775   5.575057E+06     0.964   0.000   0.000   0.036
  26892.679   5.514859E+06     0.964   0.000   0.000   0.036
  26912.583   5.456611E+06     0.963   0.000   0.000   0.037
  26932.486   5.402012E+06     0.963   0.000   0.000   0.037
  26952.390   5.350932E+06     0.962   0.000   0.000   0.038
  26972.294   5.303444E+06     0.962   0.000   0.000   0.038
  26992.198   5.259972E+06     0.961   0.000   0.000   0.039
  27012.102   5.219792E+06     0.961   0.000   0.000   0.039
  27032.006   5.185373E+06     0.961   0.000   0.000   0.039
  27051.910   5.156617E+06     0.961   0.000   0.000   0.039
  27071.814   5.133663E+06     0.961   0.000   0.000   0.039
  27091.718   5.116383E+06     0.961   0.000   0.000   0.039
  27111.622   5.107761E+06     0.961   0.000   0.000   0.039
  27131.526   5.108406E+06     0.961   0.000   0.000   0.039
  27151.430   5.116281E+06     0.961   0.000   0.000   0.039
  27171.334   5.129059E+06     0.961   0.000   0.000   0.039
  27191.238   5.145809E+06     0.962   0.000   0.000   0.038
  27211.142   5.170531E+06     0.962   0.000   0.000   0.038
  27231.046   5.203534E+06     0.963   0.000   0.000   0.037
  27250.950   5.244908E+06     0.963   0.000   0.000   0.037
  27270.854   5.294028E+06     0.964   0.000   0.000   0.036
  27290.758   5.351262E+06     0.964   0.000   0.000   0.036
  27310.662   5.414673E+06     0.965   0.000   0.000   0.035
  27330.566   5.484269E+06     0.966   0.000   0.000   0.034
  27350.470   5.562639E+06     0.967   0.000   0.000   0.033
  27370.374   5.651946E+06     0.968   0.000   0.000   0.032
  27390.278   5.753309E+06     0.969   0.000   0.000   0.031
  27410.182   5.863322E+06     0.970   0.000   0.000   0.030
  27430.086   5.982031E+06     0.970   0.000   0.000   0.030
  27449.990   6.110156E+06     0.971   0.000   0.000   0.029
  27469.894   6.244009E+06     0.972   0.000   0.000   0.028
  27489.798   6.386149E+06     0.973   0.000   0.000   0.027
  27509.702   6.537459E+06     0.974   0.000   0.000   0.026
  27529.606   6.695697E+06     0.975   0.000   0.000   0.025
  27549.510   6.857866E+06     0.976   0.000   0.000   0.024
  27569.414   7.028364E+06     0.977   0.000   0.000   0.023
  27589.318   7.205586E+06     0.978   0.000   0.000   0.022
  27609.222   7.384942E+06     0.978   0.000   0.000   0.022
  27629.126   7.569359E+06     0.979   0.000   0.000   0.021
  27649.030   7.758525E+06     0.980   0.000   0.000   0.020
  27668.934   7.946165E+06     0.980   0.000   0.000   0.020
  27688.838   8.133055E+06     0.981   0.000   0.000   0.019
  27708.742   8.326771E+06     0.981   0.000   0.000   0.019
  27728.646   8.511952E+06     0.981   0.000   0.000   0.019
  27748.550   8.681506E+06     0.982   0.000   0.000   0.018
  27768.454   8.862798E+06     0.982   0.000   0.000   0.018
  27788.358   9.033414E+06     0.982   0.000   0.000   0.018
  27808.262   9.053930E+06     0.982   0.000   0.000   0.018
  27828.166   8.831362E+06     0.982   0.000   0.000   0.018
  27848.070   8.517855E+06     0.982   0.000   0.000   0.018
  27867.974   8.366748E+06     0.982   0.000   0.000   0.018
  27887.878   8.434753E+06     0.982   0.000   0.000   0.018
  27907.782   8.576827E+06     0.982   0.000   0.000   0.018
  27927.686   8.688931E+06     0.982   0.000   0.000   0.018
  27947.590   8.790874E+06     0.982   0.000   0.000   0.018
  27967.493   8.896524E+06     0.981   0.000   0.000   0.019
  27987.397   8.983363E+06     0.981   0.000   0.000   0.019
  28007.301   9.051924E+06     0.981   0.000   0.000   0.019
  28027.205   9.114508E+06     0.981   0.000   0.000   0.019
  28047.109   9.156213E+06     0.980   0.000   0.000   0.020
  28067.013   9.178343E+06     0.980   0.000   0.000   0.020
  28086.917   9.200250E+06     0.979   0.000   0.000   0.021
  28106.821   9.198402E+06     0.979   0.000   0.000   0.021
  28126.725   9.166905E+06     0.978   0.000   0.000   0.022
  28146.629   9.220835E+06     0.978   0.000   0.000   0.022
  28166.533   9.486955E+06     0.977   0.000   0.000   0.023
  28186.437   9.871554E+06     0.977   0.000   0.000   0.023
  28206.341   1.012167E+07     0.977   0.000   0.000   0.023
  28226.245   1.012359E+07     0.976   0.000   0.000   0.024
  28246.149   9.989006E+06     0.975   0.000   0.000   0.025
  28266.053   9.843351E+06     0.974   0.000   0.000   0.026
  28285.957   9.692945E+06     0.974   0.000   0.000   0.026
  28305.861   9.517020E+06     0.973   0.000   0.000   0.027
  28325.765   9.329798E+06     0.972   0.000   0.000   0.028
  28345.669   9.143511E+06     0.971   0.000   0.000   0.029
  28365.573   8.949950E+06     0.970   0.000   0.000   0.030
  28385.477   8.754714E+06     0.969   0.000   0.000   0.031
  28405.381   8.567317E+06     0.968   0.000   0.000   0.032
  28425.285   8.387343E+06     0.967   0.000   0.000   0.033
  28445.189   8.220175E+06     0.966   0.000   0.000   0.034
  28465.093   8.074666E+06     0.965   0.000   0.000   0.035
  28484.997   7.952554E+06     0.964   0.000   0.000   0.036
  28504.901   7.850237E+06     0.964   0.000   0.000   0.036
  28524.805   7.775977E+06     0.964   0.000   0.000   0.036
  28544.709   7.734722E+06     0.964   0.000   0.000   0.036
  28564.613   7.730073E+06     0.964   0.000   0.000   0.036
  28584.517   7.771984E+06     0.964   0.000   0.000   0.036
  28604.421   7.864371E+06     0.965   0.000   0.000   0.035
  28624.325   8.002967E+06     0.966   0.000   0.000   0.034
  28644.229   8.193615E+06     0.967   0.000   0.000   0.033
  28664.133   8.441763E+06     0.969   0.000   0.000   0.031
  28684.037   8.734688E+06     0.970   0.000   0.000   0.030
  28703.941   9.082759E+06     0.972   0.000   0.000   0.028
  28723.845   9.507993E+06     0.973   0.000   0.000   0.027
  28743.749   9.943011E+06     0.975   0.000   0.000   0.025
  28763.653   1.024776E+07     0.976   0.000   0.000   0.024
  28783.557   1.040993E+07     0.977   0.000   0.000   0.023
  28803.461   1.061121E+07     0.978   0.000   0.000   0.022
  28823.365   1.100616E+07     0.979   0.000   0.000   0.021
  28843.269   1.154298E+07     0.980   0.000   0.000   0.020
  28863.173   1.206482E+07     0.981   0.000   0.000   0.019
  28883.077   1.248901E+07     0.982   0.000   0.000   0.018
  28902.981   1.280877E+07     0.982   0.000   0.000   0.018
  28922.885   1.298936E+07     0.983   0.000   0.000   0.017
  28942.789   1.293332E+07     0.983   0.000   0.000   0.017
  28962.693   1.256002E+07     0.983   0.000   0.000   0.017
  28982.597   1.187045E+07     0.982   0.000   0.000   0.018
  29002.501   1.087861E+07     0.981   0.000   0.000   0.019
  29022.404   9.546244E+06     0.979   0.000   0.000   0.021
  29042.308   7.937209E+06     0.976   0.000   0.000   0.024
  29062.212   6.406000E+06     0.972   0.000   0.000   0.028
  29082.116   5.391778E+06     0.968   0.000   0.000   0.032
  29102.020   4.985332E+06     0.966   0.000   0.000   0.034
  29121.924   4.897028E+06     0.966   0.000   0.000   0.034
  29141.828   4.844682E+06     0.965   0.000   0.000   0.035
  29161.732   4.779863E+06     0.965   0.000   0.000   0.035
  29181.636   4.742230E+06     0.965   0.000   0.000   0.035
  29201.540   4.722688E+06     0.965   0.000   0.000   0.035
  29221.444   4.702264E+06     0.965   0.000   0.000   0.035
  29241.348   4.689622E+06     0.965   0.000   0.000   0.035
  29261.252   4.687204E+06     0.965   0.000   0.000   0.035
  29281.156   4.686056E+06     0.965   0.000   0.000   0.035
  29301.060   4.689685E+06     0.965   0.000   0.000   0.035
  29320.964   4.701146E+06     0.966   0.000   0.000   0.034
  29340.868   4.716998E+06     0.966   0.000   0.000   0.034
  29360.772   4.735418E+06     0.966   0.000   0.000   0.034
  29380.676   4.759697E+06     0.967   0.000   0.000   0.033
  29400.580   4.788808E+06     0.967   0.000   0.000   0.033
  29420.484   4.821628E+06     0.967   0.000   0.000   0.033
  29440.388   4.859783E+06     0.968   0.000   0.000   0.032
  29460.292   4.902259E+06     0.969   0.000   0.000   0.031
  29480.196   4.948991E+06     0.969   0.000   0.000   0.031
  29500.100   5.000601E+06     0.970   0.000   0.000   0.030
  29520.004   5.057807E+06     0.970   0.000   0.000   0.030
  29539.908   5.119945E+06     0.971   0.000   0.000   0.029
  29559.812   5.184606E+06     0.971   0.000   0.000   0.029
  29579.716   5.255428E+06     0.972   0.000   0.000   0.028
  29599.620   5.330954E+06     0.973   0.000   0.000   0.027
  29619.524   5.410574E+06     0.973   0.000   0.000   0.027
  29639.428   5.492644E+06     0.974   0.000   0.000   0.026
  29659.332   5.578337E+06     0.975   0.000   0.000   0.025
  29679.236   5.667947E+06     0.975   0.000   0.000   0.025
  29699.140   5.760804E+06     0.976   0.000   0.000   0.024
  29719.044   5.856082E+06     0.976   0.000   0.000   0.024
  29738.948   5.953248E+06     0.977   0.000   0.000   0.023
  29758.852   6.053982E+06     0.977   0.000   0.000   0.023
  29778.756   6.156184E+06     0.978   0.000   0.000   0.022
  29798.660   6.260514E+06     0.978   0.000   0.000   0.022
  29818.564   6.366476E+06     0.979   0.000   0.000   0.021
  29838.468   6.472912E+06     0.979   0.000   0.000   0.021
  29858.372   6.579641E+06     0.980   0.000   0.000   0.020
  29878.276   6.688431E+06     0.980   0.000   0.000   0.020
  29898.180   6.796636E+06     0.981   0.000   0.000   0.019
  29918.084   6.901265E+06     0.981   0.000   0.000   0.019
  29937.988   7.007651E+06     0.981   0.000   0.000   0.019
  29957.892   7.113696E+06     0.981   0.000   0.000   0.019
  29977.796   7.213955E+06     0.982   0.000   0.000   0.018
  29997.700   7.312747E+06     0.982   0.000   0.000   0.018
  30017.604   7.412922E+06     0.982   0.000   0.000   0.018
  30037.508   7.500084E+06     0.982   0.000   0.000   0.018
  30057.411   7.577554E+06     0.982   0.000   0.000   0.018
  30077.315   7.665533E+06     0.982   0.000   0.000   0.018
  30097.219   7.714594E+06     0.982   0.000   0.000   0.018
  30117.123   7.609862E+06     0.982   0.000   0.000   0.018
  30137.027   7.338466E+06     0.982   0.000   0.000   0.018
  30156.931   7.068881E+06     0.981   0.000   0.000   0.019
  30176.835   6.960817E+06     0.981   0.000   0.000   0.019
  30196.739   6.987737E+06     0.981   0.000   0.000   0.019
  30216.643   7.035604E+06     0.981   0.000   0.000   0.019
  30236.547   7.062022E+06     0.981   0.000   0.000   0.019
  30256.451   7.087868E+06     0.980   0.000   0.000   0.020
  30276.355   7.114119E+06     0.980   0.000   0.000   0.020
