 ****************** Start US v. 1.9 at 07-Dec-12 12:15:18 ******************
 
 output,0,0,0,0,0,0
 energy   5.300 GeV   current 250.0 mA
 sigx     1.070  mm   sigy    0.081 mm   sigx1  0.1433 mr   sigy1  0.0135 mr
 period   2.440  cm   N          40      Kx      0.000      Ky      2.350
 emin     500.0  eV   emax 100000.0 eV   ne       4999
  27191.238   5.198778E+06     0.961   0.000   0.000   0.039
  27211.142   5.224994E+06     0.961   0.000   0.000   0.039
  27231.046   5.259726E+06     0.962   0.000   0.000   0.038
  27250.950   5.303201E+06     0.962   0.000   0.000   0.038
  27270.854   5.355419E+06     0.963   0.000   0.000   0.037
  27290.758   5.416035E+06     0.964   0.000   0.000   0.036
  27310.662   5.485920E+06     0.965   0.000   0.000   0.035
  27330.566   5.564336E+06     0.965   0.000   0.000   0.035
  27350.470   5.652097E+06     0.966   0.000   0.000   0.034
  27370.374   5.748934E+06     0.967   0.000   0.000   0.033
  27390.278   5.856006E+06     0.968   0.000   0.000   0.032
  27410.182   5.972288E+06     0.969   0.000   0.000   0.031
  27430.086   6.096466E+06     0.970   0.000   0.000   0.030
  27449.990   6.230015E+06     0.971   0.000   0.000   0.029
  27469.894   6.372392E+06     0.972   0.000   0.000   0.028
  27489.798   6.522609E+06     0.973   0.000   0.000   0.027
  27509.702   6.679447E+06     0.974   0.000   0.000   0.026
  27529.606   6.845208E+06     0.975   0.000   0.000   0.025
  27549.510   7.018452E+06     0.976   0.000   0.000   0.024
  27569.414   7.195954E+06     0.976   0.000   0.000   0.024
  27589.318   7.379999E+06     0.977   0.000   0.000   0.023
  27609.222   7.570802E+06     0.978   0.000   0.000   0.022
  27629.126   7.763280E+06     0.979   0.000   0.000   0.021
  27649.030   7.955091E+06     0.979   0.000   0.000   0.021
  27668.934   8.154021E+06     0.980   0.000   0.000   0.020
  27688.838   8.354512E+06     0.980   0.000   0.000   0.020
  27708.742   8.540483E+06     0.981   0.000   0.000   0.019
  27728.646   8.722454E+06     0.981   0.000   0.000   0.019
  27748.550   8.915441E+06     0.982   0.000   0.000   0.018
  27768.454   9.055619E+06     0.982   0.000   0.000   0.018
  27788.358   9.027344E+06     0.982   0.000   0.000   0.018
  27808.262   8.816084E+06     0.982   0.000   0.000   0.018
  27828.166   8.585513E+06     0.982   0.000   0.000   0.018
  27848.070   8.516194E+06     0.982   0.000   0.000   0.018
  27867.974   8.620959E+06     0.982   0.000   0.000   0.018
  27887.878   8.781816E+06     0.982   0.000   0.000   0.018
  27907.782   8.916159E+06     0.982   0.000   0.000   0.018
  27927.686   9.034889E+06     0.982   0.000   0.000   0.018
  27947.590   9.157196E+06     0.982   0.000   0.000   0.018
  27967.493   9.268503E+06     0.982   0.000   0.000   0.018
  27987.397   9.356242E+06     0.981   0.000   0.000   0.019
  28007.301   9.431550E+06     0.981   0.000   0.000   0.019
  28027.205   9.498774E+06     0.981   0.000   0.000   0.019
  28047.109   9.542329E+06     0.980   0.000   0.000   0.020
  28067.013   9.562861E+06     0.980   0.000   0.000   0.020
  28086.917   9.577671E+06     0.979   0.000   0.000   0.021
  28106.821   9.581634E+06     0.979   0.000   0.000   0.021
  28126.725   9.548687E+06     0.978   0.000   0.000   0.022
  28146.629   9.512601E+06     0.978   0.000   0.000   0.022
  28166.533   9.588243E+06     0.977   0.000   0.000   0.023
  28186.437   9.836354E+06     0.977   0.000   0.000   0.023
  28206.341   1.014538E+07     0.976   0.000   0.000   0.024
  28226.245   1.032011E+07     0.976   0.000   0.000   0.024
  28246.149   1.028962E+07     0.975   0.000   0.000   0.025
  28266.053   1.014373E+07     0.974   0.000   0.000   0.026
  28285.957   9.981804E+06     0.973   0.000   0.000   0.027
  28305.861   9.815829E+06     0.972   0.000   0.000   0.028
  28325.765   9.625219E+06     0.971   0.000   0.000   0.029
  28345.669   9.423128E+06     0.970   0.000   0.000   0.030
  28365.573   9.224762E+06     0.969   0.000   0.000   0.031
  28385.477   9.026388E+06     0.968   0.000   0.000   0.032
  28405.381   8.827438E+06     0.967   0.000   0.000   0.033
  28425.285   8.638662E+06     0.966   0.000   0.000   0.034
  28445.189   8.464558E+06     0.965   0.000   0.000   0.035
  28465.093   8.302845E+06     0.965   0.000   0.000   0.035
  28484.997   8.163722E+06     0.964   0.000   0.000   0.036
  28504.901   8.053564E+06     0.964   0.000   0.000   0.036
  28524.805   7.972855E+06     0.963   0.000   0.000   0.037
  28544.709   7.927013E+06     0.963   0.000   0.000   0.037
  28564.613   7.926978E+06     0.963   0.000   0.000   0.037
  28584.517   7.973070E+06     0.964   0.000   0.000   0.036
  28604.421   8.064184E+06     0.965   0.000   0.000   0.035
  28624.325   8.212747E+06     0.966   0.000   0.000   0.034
  28644.229   8.423790E+06     0.967   0.000   0.000   0.033
  28664.133   8.683297E+06     0.968   0.000   0.000   0.032
  28684.037   8.995233E+06     0.970   0.000   0.000   0.030
  28703.941   9.384431E+06     0.971   0.000   0.000   0.029
  28723.845   9.814105E+06     0.973   0.000   0.000   0.027
  28743.749   1.017253E+07     0.974   0.000   0.000   0.026
  28763.653   1.040445E+07     0.976   0.000   0.000   0.024
  28783.557   1.061217E+07     0.977   0.000   0.000   0.023
  28803.461   1.095510E+07     0.978   0.000   0.000   0.022
  28823.365   1.147307E+07     0.979   0.000   0.000   0.021
  28843.269   1.206340E+07     0.980   0.000   0.000   0.020
  28863.173   1.260280E+07     0.981   0.000   0.000   0.019
  28883.077   1.304385E+07     0.982   0.000   0.000   0.018
  28902.981   1.338199E+07     0.982   0.000   0.000   0.018
  28922.885   1.356951E+07     0.983   0.000   0.000   0.017
  28942.789   1.350228E+07     0.983   0.000   0.000   0.017
  28962.693   1.310262E+07     0.983   0.000   0.000   0.017
  28982.597   1.237185E+07     0.982   0.000   0.000   0.018
  29002.501   1.131395E+07     0.981   0.000   0.000   0.019
  29022.404   9.898266E+06     0.979   0.000   0.000   0.021
  29042.308   8.216908E+06     0.976   0.000   0.000   0.024
  29062.212   6.627823E+06     0.972   0.000   0.000   0.028
  29082.116   5.552292E+06     0.968   0.000   0.000   0.032
  29102.020   5.093088E+06     0.966   0.000   0.000   0.034
  29121.924   4.986506E+06     0.965   0.000   0.000   0.035
  29141.828   4.936858E+06     0.965   0.000   0.000   0.035
  29161.732   4.865899E+06     0.964   0.000   0.000   0.036
  29181.636   4.818534E+06     0.964   0.000   0.000   0.036
  29201.540   4.799363E+06     0.964   0.000   0.000   0.036
  29221.444   4.780167E+06     0.964   0.000   0.000   0.036
  29241.348   4.761578E+06     0.964   0.000   0.000   0.036
  29261.252   4.757314E+06     0.964   0.000   0.000   0.036
  29281.156   4.760011E+06     0.965   0.000   0.000   0.035
  29301.060   4.762906E+06     0.965   0.000   0.000   0.035
  29320.964   4.772377E+06     0.965   0.000   0.000   0.035
  29340.868   4.790110E+06     0.965   0.000   0.000   0.035
  29360.772   4.810881E+06     0.966   0.000   0.000   0.034
  29380.676   4.834353E+06     0.966   0.000   0.000   0.034
  29400.580   4.865187E+06     0.967   0.000   0.000   0.033
  29420.484   4.901146E+06     0.967   0.000   0.000   0.033
  29440.388   4.940159E+06     0.968   0.000   0.000   0.032
  29460.292   4.984458E+06     0.968   0.000   0.000   0.032
  29480.196   5.034674E+06     0.969   0.000   0.000   0.031
  29500.100   5.088937E+06     0.969   0.000   0.000   0.031
  29520.004   5.147475E+06     0.970   0.000   0.000   0.030
  29539.908   5.210626E+06     0.970   0.000   0.000   0.030
  29559.812   5.279520E+06     0.971   0.000   0.000   0.029
  29579.716   5.352491E+06     0.972   0.000   0.000   0.028
  29599.620   5.429486E+06     0.972   0.000   0.000   0.028
  29619.524   5.511822E+06     0.973   0.000   0.000   0.027
  29639.428   5.598767E+06     0.974   0.000   0.000   0.026
  29659.332   5.689239E+06     0.974   0.000   0.000   0.026
  29679.236   5.781679E+06     0.975   0.000   0.000   0.025
  29699.140   5.878617E+06     0.976   0.000   0.000   0.024
  29719.044   5.978981E+06     0.976   0.000   0.000   0.024
  29738.948   6.081502E+06     0.977   0.000   0.000   0.023
  29758.852   6.186668E+06     0.977   0.000   0.000   0.023
  29778.756   6.295184E+06     0.978   0.000   0.000   0.022
  29798.660   6.405336E+06     0.978   0.000   0.000   0.022
  29818.564   6.514893E+06     0.979   0.000   0.000   0.021
  29838.468   6.626981E+06     0.979   0.000   0.000   0.021
  29858.372   6.740430E+06     0.980   0.000   0.000   0.020
  29878.276   6.852379E+06     0.980   0.000   0.000   0.020
  29898.180   6.963721E+06     0.981   0.000   0.000   0.019
  29918.084   7.076828E+06     0.981   0.000   0.000   0.019
  29937.988   7.188294E+06     0.981   0.000   0.000   0.019
  29957.892   7.293679E+06     0.981   0.000   0.000   0.019
  29977.796   7.397463E+06     0.982   0.000   0.000   0.018
  29997.700   7.497118E+06     0.982   0.000   0.000   0.018
  30017.604   7.583663E+06     0.982   0.000   0.000   0.018
  30037.508   7.665258E+06     0.982   0.000   0.000   0.018
  30057.411   7.759594E+06     0.982   0.000   0.000   0.018
  30077.315   7.832433E+06     0.982   0.000   0.000   0.018
  30097.219   7.790041E+06     0.982   0.000   0.000   0.018
  30117.123   7.595382E+06     0.982   0.000   0.000   0.018
  30137.027   7.351047E+06     0.982   0.000   0.000   0.018
  30156.931   7.207652E+06     0.981   0.000   0.000   0.019
  30176.835   7.204098E+06     0.981   0.000   0.000   0.019
  30196.739   7.261088E+06     0.981   0.000   0.000   0.019
  30216.643   7.306092E+06     0.981   0.000   0.000   0.019
  30236.547   7.335715E+06     0.981   0.000   0.000   0.019
  30256.451   7.368008E+06     0.980   0.000   0.000   0.020
  30276.355   7.396096E+06     0.980   0.000   0.000   0.020
  30296.259   7.410318E+06     0.980   0.000   0.000   0.020
  30316.163   7.416006E+06     0.979   0.000   0.000   0.021
  30336.067   7.416956E+06     0.979   0.000   0.000   0.021
  30355.971   7.407460E+06     0.978   0.000   0.000   0.022
  30375.875   7.385717E+06     0.978   0.000   0.000   0.022
  30395.779   7.357781E+06     0.977   0.000   0.000   0.023
  30415.683   7.322750E+06     0.977   0.000   0.000   0.023
  30435.587   7.275690E+06     0.976   0.000   0.000   0.024
  30455.491   7.218096E+06     0.975   0.000   0.000   0.025
  30475.395   7.153352E+06     0.975   0.000   0.000   0.025
  30495.299   7.078424E+06     0.974   0.000   0.000   0.026
  30515.203   6.991919E+06     0.973   0.000   0.000   0.027
  30535.107   6.898885E+06     0.972   0.000   0.000   0.028
  30555.011   6.801550E+06     0.971   0.000   0.000   0.029
  30574.915   6.692538E+06     0.970   0.000   0.000   0.030
  30594.819   6.576135E+06     0.969   0.000   0.000   0.031
  30614.723   6.464455E+06     0.968   0.000   0.000   0.032
  30634.627   6.348582E+06     0.967   0.000   0.000   0.033
  30654.531   6.215360E+06     0.966   0.000   0.000   0.034
  30674.435   6.109373E+06     0.964   0.000   0.000   0.036
  30694.339   6.123632E+06     0.964   0.000   0.000   0.036
  30714.243   6.273772E+06     0.963   0.000   0.000   0.037
  30734.147   6.440073E+06     0.963   0.000   0.000   0.037
  30754.051   6.486700E+06     0.963   0.000   0.000   0.037
  30773.955   6.403252E+06     0.962   0.000   0.000   0.038
  30793.859   6.275425E+06     0.961   0.000   0.000   0.039
  30813.763   6.158871E+06     0.960   0.000   0.000   0.040
  30833.667   6.048902E+06     0.959   0.000   0.000   0.041
  30853.571   5.933912E+06     0.958   0.000   0.000   0.042
  30873.475   5.825377E+06     0.957   0.000   0.000   0.043
  30893.379   5.732254E+06     0.956   0.000   0.000   0.044
  30913.283   5.650503E+06     0.955   0.000   0.000   0.045
  30933.187   5.578780E+06     0.955   0.000   0.000   0.045
  30953.091   5.521457E+06     0.954   0.000   0.000   0.046
  30972.995   5.483034E+06     0.954   0.000   0.000   0.046
  30992.899   5.460961E+06     0.954   0.000   0.000   0.046
  31012.803   5.455783E+06     0.954   0.000   0.000   0.046
  31032.707   5.471744E+06     0.954   0.000   0.000   0.046
  31052.611   5.510416E+06     0.955   0.000   0.000   0.045
  31072.515   5.568752E+06     0.956   0.000   0.000   0.044
  31092.418   5.645730E+06     0.956   0.000   0.000   0.044
  31112.322   5.748874E+06     0.958   0.000   0.000   0.042
  31132.226   5.876560E+06     0.959   0.000   0.000   0.041
  31152.130   6.019081E+06     0.960   0.000   0.000   0.040
  31172.034   6.180272E+06     0.961   0.000   0.000   0.039
  31191.938   6.374428E+06     0.963   0.000   0.000   0.037
  31211.842   6.573854E+06     0.964   0.000   0.000   0.036
  31231.746   6.696508E+06     0.965   0.000   0.000   0.035
  31251.650   6.704835E+06     0.966   0.000   0.000   0.034
  31271.554   6.684545E+06     0.966   0.000   0.000   0.034
  31291.458   6.770187E+06     0.967   0.000   0.000   0.033
  31311.362   6.998699E+06     0.968   0.000   0.000   0.032
  31331.266   7.297489E+06     0.970   0.000   0.000   0.030
  31351.170   7.597107E+06     0.971   0.000   0.000   0.029
  31371.074   7.889586E+06     0.972   0.000   0.000   0.028
  31390.978   8.187923E+06     0.973   0.000   0.000   0.027
  31410.882   8.482244E+06     0.974   0.000   0.000   0.026
  31430.786   8.758784E+06     0.975   0.000   0.000   0.025
  31450.690   9.010519E+06     0.975   0.000   0.000   0.025
  31470.594   9.242070E+06     0.976   0.000   0.000   0.024
  31490.498   9.448599E+06     0.976   0.000   0.000   0.024
  31510.402   9.615947E+06     0.976   0.000   0.000   0.024
  31530.306   9.740237E+06     0.977   0.000   0.000   0.023
  31550.210   9.827079E+06     0.977   0.000   0.000   0.023
  31570.114   9.868049E+06     0.977   0.000   0.000   0.023
  31590.018   9.849455E+06     0.976   0.000   0.000   0.024
  31609.922   9.780962E+06     0.976   0.000   0.000   0.024
  31629.826   9.670132E+06     0.976   0.000   0.000   0.024
  31649.730   9.502910E+06     0.975   0.000   0.000   0.025
  31669.634   9.280312E+06     0.975   0.000   0.000   0.025
  31689.538   9.031218E+06     0.975   0.000   0.000   0.025
  31709.442   8.760075E+06     0.974   0.000   0.000   0.026
  31729.346   8.454771E+06     0.974   0.000   0.000   0.026
  31749.250   8.156665E+06     0.973   0.000   0.000   0.027
  31769.154   7.914621E+06     0.973   0.000   0.000   0.027
  31789.058   7.715931E+06     0.974   0.000   0.000   0.026
  31808.962   7.583105E+06     0.975   0.000   0.000   0.025
  31828.866   7.635605E+06     0.976   0.000   0.000   0.024
  31848.770   7.900885E+06     0.978   0.000   0.000   0.022
  31868.674   8.293491E+06     0.981   0.000   0.000   0.019
  31888.578   8.984213E+06     0.984   0.000   0.000   0.016
  31908.482   1.032063E+07     0.987   0.000   0.000   0.013
  31928.386   1.194023E+07     0.989   0.000   0.000   0.011
  31948.290   1.250504E+07     0.990   0.000   0.000   0.010
  31968.194   1.109972E+07     0.989   0.000   0.000   0.011
  31988.098   8.565938E+06     0.986   0.000   0.000   0.014
  32008.002   6.653033E+06     0.982   0.000   0.000   0.018
  32027.906   6.078503E+06     0.980   0.000   0.000   0.020
  32047.810   6.173900E+06     0.980   0.000   0.000   0.020
  32067.714   6.200728E+06     0.980   0.000   0.000   0.020
  32087.618   6.130799E+06     0.980   0.000   0.000   0.020
  32107.522   6.159233E+06     0.980   0.000   0.000   0.020
  32127.425   6.234862E+06     0.981   0.000   0.000   0.019
  32147.329   6.259430E+06     0.981   0.000   0.000   0.019
  32167.233   6.282478E+06     0.981   0.000   0.000   0.019
  32187.137   6.344246E+06     0.981   0.000   0.000   0.019
  32207.041   6.395909E+06     0.981   0.000   0.000   0.019
  32226.945   6.418765E+06     0.981   0.000   0.000   0.019
  32246.849   6.452722E+06     0.981   0.000   0.000   0.019
  32266.753   6.503593E+06     0.981   0.000   0.000   0.019
  32286.657   6.519141E+06     0.981   0.000   0.000   0.019
  32306.561   6.442708E+06     0.981   0.000   0.000   0.019
  32326.465   6.266478E+06     0.980   0.000   0.000   0.020
  32346.369   6.057649E+06     0.980   0.000   0.000   0.020
  32366.273   5.922806E+06     0.979   0.000   0.000   0.021
  32386.177   5.898388E+06     0.979   0.000   0.000   0.021
  32406.081   5.919965E+06     0.979   0.000   0.000   0.021
  32425.985   5.925369E+06     0.979   0.000   0.000   0.021
  32445.889   5.920770E+06     0.978   0.000   0.000   0.022
  32465.793   5.925972E+06     0.978   0.000   0.000   0.022
  32485.697   5.927514E+06     0.978   0.000   0.000   0.022
  32505.601   5.915625E+06     0.977   0.000   0.000   0.023
  32525.505   5.902125E+06     0.977   0.000   0.000   0.023
  32545.409   5.888613E+06     0.977   0.000   0.000   0.023
  32565.313   5.868985E+06     0.976   0.000   0.000   0.024
  32585.217   5.842454E+06     0.976   0.000   0.000   0.024
  32605.121   5.812402E+06     0.975   0.000   0.000   0.025
  32625.025   5.777959E+06     0.975   0.000   0.000   0.025
  32644.929   5.737969E+06     0.974   0.000   0.000   0.026
  32664.833   5.693326E+06     0.974   0.000   0.000   0.026
  32684.737   5.644542E+06     0.973   0.000   0.000   0.027
  32704.641   5.591014E+06     0.972   0.000   0.000   0.028
  32724.545   5.532168E+06     0.972   0.000   0.000   0.028
  32744.449   5.469236E+06     0.971   0.000   0.000   0.029
  32764.353   5.402046E+06     0.970   0.000   0.000   0.030
  32784.257   5.331001E+06     0.969   0.000   0.000   0.031
  32804.161   5.256467E+06     0.969   0.000   0.000   0.031
  32824.065   5.178503E+06     0.968   0.000   0.000   0.032
  32843.969   5.097845E+06     0.967   0.000   0.000   0.033
  32863.873   5.014618E+06     0.966   0.000   0.000   0.034
  32883.777   4.929039E+06     0.965   0.000   0.000   0.035
  32903.681   4.841283E+06     0.964   0.000   0.000   0.036
  32923.585   4.753488E+06     0.963   0.000   0.000   0.037
  32943.489   4.665293E+06     0.962   0.000   0.000   0.038
  32963.393   4.575410E+06     0.961   0.000   0.000   0.039
  32983.297   4.486791E+06     0.959   0.000   0.000   0.041
  33003.201   4.400966E+06     0.958   0.000   0.000   0.042
  33023.105   4.314799E+06     0.957   0.000   0.000   0.043
  33043.009   4.228588E+06     0.956   0.000   0.000   0.044
  33062.913   4.151722E+06     0.955   0.000   0.000   0.045
  33082.817   4.082581E+06     0.954   0.000   0.000   0.046
  33102.721   4.007896E+06     0.953   0.000   0.000   0.047
  33122.625   3.948676E+06     0.952   0.000   0.000   0.048
  33142.529   3.972678E+06     0.952   0.000   0.000   0.048
  33162.432   4.111852E+06     0.953   0.000   0.000   0.047
  33182.336   4.295423E+06     0.954   0.000   0.000   0.046
  33202.240   4.409802E+06     0.954   0.000   0.000   0.046
  33222.144   4.421707E+06     0.954   0.000   0.000   0.046
  33242.048   4.387867E+06     0.954   0.000   0.000   0.046
  33261.952   4.363737E+06     0.954   0.000   0.000   0.046
  33281.856   4.354456E+06     0.954   0.000   0.000   0.046
  33301.760   4.346855E+06     0.954   0.000   0.000   0.046
  33321.664   4.345202E+06     0.954   0.000   0.000   0.046
  33341.568   4.356370E+06     0.955   0.000   0.000   0.045
  33361.472   4.379358E+06     0.955   0.000   0.000   0.045
  33381.376   4.410093E+06     0.956   0.000   0.000   0.044
  33401.280   4.449581E+06     0.956   0.000   0.000   0.044
  33421.184   4.502291E+06     0.957   0.000   0.000   0.043
  33441.088   4.566675E+06     0.958   0.000   0.000   0.042
  33460.992   4.637852E+06     0.959   0.000   0.000   0.041
  33480.896   4.716026E+06     0.960   0.000   0.000   0.040
  33500.800   4.812655E+06     0.961   0.000   0.000   0.039
  33520.704   4.916431E+06     0.962   0.000   0.000   0.038
  33540.608   4.972480E+06     0.963   0.000   0.000   0.037
  33560.512   4.939216E+06     0.964   0.000   0.000   0.036
  33580.416   4.862013E+06     0.964   0.000   0.000   0.036
  33600.320   4.846149E+06     0.964   0.000   0.000   0.036
  33620.224   4.940141E+06     0.966   0.000   0.000   0.034
  33640.128   5.101922E+06     0.967   0.000   0.000   0.033
  33660.032   5.274082E+06     0.968   0.000   0.000   0.032
  33679.936   5.445470E+06     0.969   0.000   0.000   0.031
  33699.840   5.627706E+06     0.971   0.000   0.000   0.029
  33719.744   5.817553E+06     0.972   0.000   0.000   0.028
  33739.648   6.008050E+06     0.973   0.000   0.000   0.027
  33759.552   6.199273E+06     0.974   0.000   0.000   0.026
  33779.456   6.393206E+06     0.974   0.000   0.000   0.026
  33799.360   6.586102E+06     0.975   0.000   0.000   0.025
  33819.264   6.774921E+06     0.976   0.000   0.000   0.024
  33839.168   6.960165E+06     0.976   0.000   0.000   0.024
  33859.072   7.139736E+06     0.977   0.000   0.000   0.023
  33878.976   7.311408E+06     0.977   0.000   0.000   0.023
  33898.880   7.473534E+06     0.977   0.000   0.000   0.023
  33918.784   7.625668E+06     0.978   0.000   0.000   0.022
  33938.688   7.765595E+06     0.978   0.000   0.000   0.022
  33958.592   7.891286E+06     0.978   0.000   0.000   0.022
  33978.496   8.002275E+06     0.978   0.000   0.000   0.022
  33998.400   8.097592E+06     0.978   0.000   0.000   0.022
  34018.304   8.174055E+06     0.978   0.000   0.000   0.022
  34038.208   8.232899E+06     0.978   0.000   0.000   0.022
  34058.112   8.273211E+06     0.978   0.000   0.000   0.022
  34078.016   8.294260E+06     0.977   0.000   0.000   0.023
  34097.920   8.295548E+06     0.977   0.000   0.000   0.023
  34117.824   8.277614E+06     0.977   0.000   0.000   0.023
  34137.728   8.241001E+06     0.976   0.000   0.000   0.024
  34157.632   8.184373E+06     0.976   0.000   0.000   0.024
  34177.536   8.111622E+06     0.975   0.000   0.000   0.025
  34197.439   8.023291E+06     0.975   0.000   0.000   0.025
  34217.343   7.921403E+06     0.974   0.000   0.000   0.026
  34237.247   7.808404E+06     0.973   0.000   0.000   0.027
  34257.151   7.687132E+06     0.973   0.000   0.000   0.027
  34277.055   7.559592E+06     0.972   0.000   0.000   0.028
  34296.959   7.431354E+06     0.972   0.000   0.000   0.028
  34316.863   7.305808E+06     0.971   0.000   0.000   0.029
  34336.767   7.187252E+06     0.971   0.000   0.000   0.029
  34356.671   7.080546E+06     0.970   0.000   0.000   0.030
  34376.575   6.993828E+06     0.970   0.000   0.000   0.030
  34396.479   6.930716E+06     0.970   0.000   0.000   0.030
  34416.383   6.895851E+06     0.970   0.000   0.000   0.030
  34436.287   6.897406E+06     0.970   0.000   0.000   0.030
  34456.191   6.941115E+06     0.971   0.000   0.000   0.029
  34476.095   7.029223E+06     0.972   0.000   0.000   0.028
  34495.999   7.167240E+06     0.973   0.000   0.000   0.027
  34515.903   7.362899E+06     0.974   0.000   0.000   0.026
  34535.807   7.614936E+06     0.975   0.000   0.000   0.025
  34555.711   7.921476E+06     0.976   0.000   0.000   0.024
  34575.615   8.286701E+06     0.978   0.000   0.000   0.022
  34595.519   8.707541E+06     0.979   0.000   0.000   0.021
  34615.423   9.169281E+06     0.981   0.000   0.000   0.019
  34635.327   9.663074E+06     0.982   0.000   0.000   0.018
  34655.231   1.018321E+07     0.983   0.000   0.000   0.017
  34675.135   1.069938E+07     0.984   0.000   0.000   0.016
  34695.039   1.117391E+07     0.985   0.000   0.000   0.015
  34714.943   1.159123E+07     0.986   0.000   0.000   0.014
  34734.847   1.191584E+07     0.986   0.000   0.000   0.014
  34754.751   1.205069E+07     0.986   0.000   0.000   0.014
  34774.655   1.191471E+07     0.986   0.000   0.000   0.014
  34794.559   1.151153E+07     0.986   0.000   0.000   0.014
  34814.463   1.081369E+07     0.985   0.000   0.000   0.015
  34834.367   9.683126E+06     0.984   0.000   0.000   0.016
  34854.271   8.107104E+06     0.981   0.000   0.000   0.019
  34874.175   6.460427E+06     0.978   0.000   0.000   0.022
  34894.079   5.283859E+06     0.974   0.000   0.000   0.026
  34913.983   4.767782E+06     0.971   0.000   0.000   0.029
  34933.887   4.639286E+06     0.970   0.000   0.000   0.030
  34953.791   4.564725E+06     0.969   0.000   0.000   0.031
  34973.695   4.456511E+06     0.968   0.000   0.000   0.032
  34993.599   4.368973E+06     0.967   0.000   0.000   0.033
  35013.503   4.306962E+06     0.967   0.000   0.000   0.033
  35033.407   4.237990E+06     0.966   0.000   0.000   0.034
  35053.311   4.165026E+06     0.965   0.000   0.000   0.035
  35073.215   4.102417E+06     0.964   0.000   0.000   0.036
  35093.119   4.042574E+06     0.964   0.000   0.000   0.036
  35113.023   3.977757E+06     0.963   0.000   0.000   0.037
  35132.927   3.915882E+06     0.962   0.000   0.000   0.038
  35152.831   3.859025E+06     0.961   0.000   0.000   0.039
  35172.735   3.800781E+06     0.961   0.000   0.000   0.039
  35192.639   3.741834E+06     0.960   0.000   0.000   0.040
  35212.543   3.686646E+06     0.959   0.000   0.000   0.041
  35232.446   3.634086E+06     0.958   0.000   0.000   0.042
  35252.350   3.580958E+06     0.957   0.000   0.000   0.043
  35272.254   3.530311E+06     0.957   0.000   0.000   0.043
  35292.158   3.483974E+06     0.956   0.000   0.000   0.044
  35312.062   3.439446E+06     0.956   0.000   0.000   0.044
  35331.966   3.396639E+06     0.955   0.000   0.000   0.045
  35351.870   3.357930E+06     0.955   0.000   0.000   0.045
  35371.774   3.324217E+06     0.954   0.000   0.000   0.046
  35391.678   3.293581E+06     0.954   0.000   0.000   0.046
  35411.582   3.266576E+06     0.954   0.000   0.000   0.046
  35431.486   3.246026E+06     0.953   0.000   0.000   0.047
  35451.390   3.231154E+06     0.953   0.000   0.000   0.047
  35471.294   3.219731E+06     0.953   0.000   0.000   0.047
  35491.198   3.212060E+06     0.953   0.000   0.000   0.047
  35511.102   3.211941E+06     0.954   0.000   0.000   0.046
  35531.006   3.217039E+06     0.954   0.000   0.000   0.046
  35550.910   3.224849E+06     0.955   0.000   0.000   0.045
  35570.814   3.240877E+06     0.955   0.000   0.000   0.045
  35590.718   3.268051E+06     0.956   0.000   0.000   0.044
  35610.622   3.296216E+06     0.957   0.000   0.000   0.043
  35630.526   3.324365E+06     0.957   0.000   0.000   0.043
  35650.430   3.382919E+06     0.958   0.000   0.000   0.042
  35670.334   3.491471E+06     0.960   0.000   0.000   0.040
  35690.238   3.610888E+06     0.961   0.000   0.000   0.039
  35710.142   3.678034E+06     0.961   0.000   0.000   0.039
  35730.046   3.688996E+06     0.962   0.000   0.000   0.038
  35749.950   3.702841E+06     0.962   0.000   0.000   0.038
  35769.854   3.761085E+06     0.963   0.000   0.000   0.037
  35789.758   3.846859E+06     0.965   0.000   0.000   0.035
  35809.662   3.933909E+06     0.966   0.000   0.000   0.034
  35829.566   4.020969E+06     0.967   0.000   0.000   0.033
  35849.470   4.117630E+06     0.968   0.000   0.000   0.032
  35869.374   4.221157E+06     0.969   0.000   0.000   0.031
  35889.278   4.326193E+06     0.970   0.000   0.000   0.030
  35909.182   4.435341E+06     0.971   0.000   0.000   0.029
  35929.086   4.549771E+06     0.971   0.000   0.000   0.029
  35948.990   4.668209E+06     0.972   0.000   0.000   0.028
  35968.894   4.788224E+06     0.973   0.000   0.000   0.027
  35988.798   4.910820E+06     0.974   0.000   0.000   0.026
  36008.702   5.035212E+06     0.975   0.000   0.000   0.025
  36028.606   5.159675E+06     0.975   0.000   0.000   0.025
  36048.510   5.284580E+06     0.976   0.000   0.000   0.024
  36068.414   5.409293E+06     0.977   0.000   0.000   0.023
  36088.318   5.533791E+06     0.977   0.000   0.000   0.023
  36108.222   5.656453E+06     0.977   0.000   0.000   0.023
  36128.126   5.777462E+06     0.978   0.000   0.000   0.022
  36148.030   5.896087E+06     0.978   0.000   0.000   0.022
  36167.934   6.010915E+06     0.979   0.000   0.000   0.021
  36187.838   6.121561E+06     0.979   0.000   0.000   0.021
  36207.742   6.227040E+06     0.979   0.000   0.000   0.021
  36227.646   6.327504E+06     0.979   0.000   0.000   0.021
  36247.550   6.421609E+06     0.979   0.000   0.000   0.021
  36267.453   6.509184E+06     0.979   0.000   0.000   0.021
  36287.357   6.589507E+06     0.979   0.000   0.000   0.021
  36307.261   6.661943E+06     0.979   0.000   0.000   0.021
  36327.165   6.725943E+06     0.979   0.000   0.000   0.021
